,chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__BreedTypeInbred,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__BreedTypeInbred:mean.QTL.add,m__est__BreedTypeInbred:mean.QTL.dom,m__se__(Intercept),m__se__BreedTypeInbred,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__BreedTypeInbred:mean.QTL.add,m__se__BreedTypeInbred:mean.QTL.dom,v__est__(Intercept),v__est__BreedTypeInbred,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__BreedTypeInbred:var.QTL.add,v__est__BreedTypeInbred:var.QTL.dom,v__se__(Intercept),v__se__BreedTypeInbred,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__BreedTypeInbred:var.QTL.add,v__se__BreedTypeInbred:var.QTL.dom
1408,A,4,gpm527a,3095.57,0,1,4.94E-14,1,0,1,12.99988497,0.58376383,-1.350746989,-215.3911739,1.244952612,-8910.589684,0.767997743,0.927115132,0.527500909,202.6881752,0.646316148,7136.894396,2.609821093,-0.261622604,0.172779306,-184.0327851,-0.140106437,4916.336821,0.546676201,0.684338281,0.348276521,224.7916301,0.449778551,4056.973295
1409,A,4,IDP1676,3104.17,9.87E-14,1,4.94E-14,1,0,1,12.70984599,1.037676516,-1.198358486,461.0964346,0.759658676,-954.9460347,0.75769787,0.924511453,0.51471259,206.6399337,0.645949641,453.7624795,2.688390368,-0.333573121,0.152004971,-605.0942894,0.070745761,526.1000387,0.54122779,0.686908172,0.341177835,301.7140246,0.441234907,428.3254235
1410,A,4,IDP2418,3104.96,-9.87E-14,1,0,1,-4.94E-14,1,12.38633155,1.36116813,-0.850110339,488.3820297,0.411140421,-1132.268336,0.860485337,1.010470449,0.558275895,268.3795338,0.68115357,592.1466658,2.70603724,-0.351223066,0.145942443,-781.8362665,0.076791232,678.9570062,0.578394446,0.717410017,0.356228417,403.438849,0.45355119,566.9743117
1411,A,4,gpm563b,3106.81,0,1,0,1,0,1,12.38613537,1.200142916,-0.846081245,1913.082945,0.562143924,-2648.598668,0.860482488,1.005667401,0.550044463,1595.103817,0.663887121,2616.783259,2.706178076,-0.459000574,0.137588744,-5299.704696,-0.026988862,6679.810508,0.564924929,0.704126683,0.346137972,3085.989626,0.443972012,3285.215631
1412,A,4,nfd105,3108.43,-4.94E-14,1,9.87E-14,1,4.94E-14,1,11.88439117,1.863473674,-0.56690442,5666.918197,0.070469817,-21875.7328,0.797093339,0.95709185,0.555028274,5710.015443,0.68209492,11810.68997,2.711889553,-0.356984412,0.175663845,-4655.008275,0.076287706,-8252.910794,0.608077034,0.772555004,0.390609973,5340.900463,0.501881523,16678.82093
1413,A,4,gpm936a,3109.13,9.87E-14,1,4.94E-14,1,4.94E-14,1,11.78741795,1.97647297,-0.425470712,16297.12924,0.11149406,-25776.03769,0.885315945,1.018072867,0.560343726,14848.36498,0.680808627,16906.29245,2.763103323,-0.488977222,0.100928901,-15475.50787,0.102061121,18367.96325,0.580427453,0.714594654,0.354711513,17106.20761,0.451392719,17849.37993
1414,A,4,umc2027,3109.86,4.94E-14,1,-9.87E-14,1,-9.87E-14,1,11.80556397,2.046254409,-0.48046344,488.783112,-0.125419022,-24214.92393,0.885046086,1.025696579,0.559069349,204.8270511,0.693439098,16746.01553,2.762312416,-0.42677622,0.087498293,-185.9130707,0.209543082,-28865.67908,0.657560747,0.814544808,0.402837155,250.4524364,0.517002214,25866.32991
1415,A,4,gpm265,3110.12,3.46E-13,1,2.47E-13,1,4.44E-13,1,11.8054863,1.975264845,-0.477893336,4997.154805,-0.091310394,-5009.413426,0.88505366,1.007422772,0.558689935,2076.466725,0.686447329,2076.48119,2.762346343,-0.501971788,0.086036582,-1918.497881,0.248458657,1908.855797,0.638712067,0.779223207,0.39113412,2483.879833,0.497381999,2483.90869
1416,A,4,IDP852,3113.65,0,1,-4.94E-14,1,-4.94E-14,1,11.8142323,2.18372559,-0.527795194,3178.196443,-0.248043826,-4203.481784,0.885213837,1.017333576,0.5896875,1542.730845,0.691456429,1992.792478,2.762837221,-0.465392714,0.159803227,-3457.69584,0.183181059,1553.798817,0.591707372,0.735698936,0.372785102,1727.287592,0.46711241,2274.389476
1417,A,4,mmp97,3114.56,5.86E-09,1,-1.97E-13,1,5.86E-09,1,11.78919419,1.901486706,-0.468213049,7.326867803,-0.119835569,1787.478416,0.842767936,0.999676916,0.557942189,1163.223031,0.671624135,1568.2513,2.71676392,-0.366357598,0.112692434,420.5306451,0.111784948,-847.4105734,2.554011924,3.226534565,1.584402741,36.30545876,2.020575306,4539.515963
1418,A,4,gpm458,3121.77,4.94E-14,1,-9.87E-14,1,-9.87E-14,1,12.09659973,1.872947728,-0.609254348,-230.3204699,0.035769117,-364.1982678,0.779107669,0.957689176,0.54707134,600.8980253,0.665386585,1108.053891,2.682253056,-0.351168282,0.181939802,-1077.098532,-0.089425875,1571.387161,0.564789338,0.733505397,0.365500304,787.5886917,0.471553195,970.8997835
1419,A,4,gpm654,3122.18,0,1,0,1,-4.94E-14,1,12.10637371,1.841001483,-0.61384301,-19557.15666,0.068004928,15279.98154,0.782335659,0.961327834,0.5482814,13938.92109,0.656614979,15011.14245,2.68875109,-0.227108996,0.178659203,-20737.45161,-0.290902972,24358.78492,0.509048994,0.648212992,0.329000919,16722.57929,0.427177313,16877.66388
1420,A,4,AY110310,3122.46,-1.48E-13,1,-9.87E-14,1,-4.94E-14,1,11.3060037,2.631132754,-0.217270969,6768.8694,-0.444288835,-9755.418286,0.762107584,0.946261018,0.541783307,2892.187196,0.670523432,7693.913498,2.573705544,-0.079238915,0.235159716,-1666.632364,-0.123313639,1069.830474,0.66183656,0.829788069,0.421551397,3420.867334,0.538186816,7016.080291
1421,A,4,mpik3,3127.26,4.94E-14,1,4.94E-14,1,4.94E-14,1,12.09748347,1.840174819,-0.60827211,-1.86029381,-0.159800558,5200.148968,0.781430653,0.962357849,0.548203463,2.314755376,0.678235695,6357.502615,2.684844119,-0.184438735,0.180503664,-4.346336816,-0.043414551,-45794.81333,0.609756412,0.776980654,0.394432507,3.563133797,0.508591274,16985.86946
1422,A,4,IDP1667,3129.8,1.48E-13,1,0,1,0,1,12.28945272,1.717413493,-0.878695943,227.0915491,0.14947366,-442.4120035,0.746845823,0.904928748,0.506317071,113.1272094,0.639237437,235.5225971,2.755446737,-0.349136571,0.141039663,-319.3244072,0.046201897,267.7519447,0.553016268,0.690874709,0.350855528,163.6216253,0.452904001,234.9911371
1423,A,4,IDP2466,3131.26,-4.94E-14,1,-9.87E-14,1,-1.48E-13,1,12.1105328,1.798105838,-0.721023451,139.6402209,0.095497539,-304.4387062,0.778554867,0.914162871,0.545563201,79.60607417,0.670651162,170.1503788,2.688295682,-0.436343157,0.176559237,-227.5536299,0.12981677,191.1743346,0.554075204,0.696387457,0.357994042,120.255701,0.460916813,169.2663271
1424,A,4,IDP1943,3133.76,0,1,9.87E-14,1,9.87E-14,1,11.80561386,1.976451887,-0.422473798,84.82489271,-0.085486642,-214.3503934,0.884884634,1.007583509,0.568908558,56.21509452,0.690899649,125.0980002,2.76194965,-0.500810518,0.121251831,-164.8877118,0.18363217,139.1838951,0.620197167,0.756821354,0.381409706,90.61533886,0.484392745,127.7376105
1425,A,4,IDP1684,3133.77,-4.94E-14,1,0,1,0,1,11.80561387,1.976456257,-0.422477734,84.76077205,-0.085484373,-214.1890684,0.884884634,1.007583394,0.568908319,56.17241348,0.690899203,125.0036593,2.761949645,-0.500810687,0.121250165,-164.762808,0.183634318,139.0788934,0.620198018,0.756822401,0.381410009,90.54686794,0.48439308,127.6412185
1426,A,4,IDP2349,3135.98,-1.48E-13,1,0,1,0,1,11.78223825,2.156376591,-0.416787278,76.99431112,-0.200012402,-189.6502768,0.844787192,1.014076189,0.559224293,51.37065362,0.68404259,111.7470838,2.716568683,-0.22171114,0.157073672,-150.1223628,-0.050050119,135.1465874,0.630003909,0.784352316,0.392223663,85.02754141,0.501271176,119.7004207
1427,A,4,IDP600,3138.76,4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.10930479,2.883094914,0.127719307,56.18843528,-0.812737439,-199.7090054,0.767608403,0.920008399,0.556962098,55.78982625,0.679187211,123.4393365,2.766214758,-0.377778675,0.14816066,-156.1953381,0.037358125,147.3285967,0.584999969,0.748431607,0.395486902,92.08885551,0.51150724,129.2267474
1428,A,4,IDP308,3139.55,0,1,4.94E-14,1,4.94E-14,1,11.11179849,2.87723951,0.123898036,58.56116683,-0.820017931,-196.2103984,0.767570449,0.920446817,0.556733141,58.02429779,0.678951005,127.5797902,2.765177065,-0.373255237,0.146818212,-161.1876792,0.037928188,151.350291,0.603953055,0.772652204,0.407839721,98.53695016,0.527410176,138.2275079
1429,A,4,IDP851,3140.9,-9.87E-14,1,4.94E-14,1,9.87E-14,1,11.44693777,2.534420927,-0.196087191,84.74351838,-0.507555913,-211.4313218,0.72555356,0.887125744,0.560443141,67.02999642,0.685369592,133.0664778,2.762615416,-0.361245725,0.162434407,-180.9161454,0.026622297,154.3286482,0.594173176,0.775678448,0.41952491,113.7097273,0.545483853,159.5418995
1430,A,4,gpm366,3146.69,4.94E-14,1,4.94E-14,1,1.97E-13,1,10.98731414,2.966326099,0.022974389,4440.240689,-0.718543168,-4440.990234,0.831066703,1.003482876,0.532464672,1668.014926,0.656533406,1668.35421,2.839022917,-0.426536873,0.062821584,-1767.27765,0.056545501,1777.677127,0.619179409,0.79714525,0.395894989,1938.484778,0.510807698,1938.615333
1431,A,4,gpm903b,3149.47,0,1,0,1,0,1,11.05147598,2.786336044,0.020866444,503.0034125,-0.564716864,-546.7330265,1.004717611,1.152658301,0.578108,824.5587305,0.679107766,879.9082765,2.762993452,-0.473501118,0.080053712,35.71537768,-0.175850126,255.5939084,0.648373394,0.785189978,0.363922209,513.4137421,0.462156392,539.3930078
1432,A,4,bnlg2291,3152.27,9.87E-14,1,-1.48E-13,1,-4.94E-14,1,11.57204976,1.646994781,-0.481106721,124398.8155,0.181850692,-105903.851,0.863081494,1.030454316,0.513491416,147067.2622,0.640672407,147329.7603,2.993026396,-0.520199409,0.029667819,-129193.2106,0.065361043,130004.2319,0.646514697,0.823171362,0.405927141,137948.642,0.524931627,138118.6715
1433,A,4,bnlg1137,3152.47,0,1,0,1,0,1,11.96672006,1.441093937,-0.596205834,-5503.130513,0.556073417,-725.33642,0.751394886,0.942582015,0.549346552,2842.433151,0.660593631,6278.366343,2.828857852,-0.305469597,0.078505386,-21750.07611,-0.19050027,24676.25254,0.453202367,0.603492563,0.317758399,5686.085038,0.416263554,6091.125751
1434,A,4,gsy289b,3159.18,0,1,0,1,0,1,11.59934531,1.808414396,0.249648101,-1820.102296,-0.315385814,1594.395897,0.771727505,0.958866396,0.489210081,876.0600805,0.611401704,908.7583475,2.802231303,-0.278787402,-0.224960065,474.5468794,0.09849698,-324.1802528,0.471422855,0.622980178,0.320616128,399.0622647,0.423739159,410.7209301
1435,A,4,gpm117c,3160.82,0,1,4.94E-14,1,4.94E-14,1,11.44687798,1.962615564,-0.183596486,348.7900778,0.110858192,-540.5619618,0.748922489,0.94042592,0.533619542,1177.934354,0.649817183,1201.980906,2.579751927,-0.057661442,0.195715938,357.5665824,-0.319059599,-208.0355548,0.55513164,0.705295143,0.361808086,652.9327141,0.469032848,661.735868
1436,A,4,IDP3905,3166.72,-9.87E-14,1,4.94E-14,1,0,1,11.68632705,1.153910714,-0.401467195,309.8085425,0.782321498,-932.6328288,0.741610584,0.923017419,0.562473966,214.6568803,0.688317806,427.3202021,2.802073338,-0.323657276,0.13439953,-559.2761472,0.001824207,488.7177176,0.555332029,0.735910382,0.394467961,340.3446153,0.511988173,474.9854112
1437,A,4,umc104a,3168.77,-4.94E-14,1,0,1,4.94E-14,1,12.16379361,0.580538403,-1.288038033,851.0822385,1.697505353,-996.7307841,0.690651457,0.864537818,0.505570664,310.6363455,0.638078702,721.858729,3.022580033,-0.610840967,-0.030946642,-862.7923517,0.221005542,927.8393345,0.454937065,0.60884222,0.351447162,415.5500858,0.4469207,575.2797185
1438,A,4,mmp147,3170.87,4.94E-14,1,-9.87E-14,1,0,1,12.24721903,0.477614827,-1.076756841,128.2376817,1.42702215,2172.034194,0.709660123,0.88204546,0.550410066,621.8510573,0.674171065,7697.571166,2.914549756,-0.52213175,0.020125406,-741.606968,0.182843172,1907.649061,0.457346921,0.620756656,0.349726568,674.7011624,0.448553621,5165.633675
1439,A,4,umc2038,3171.37,-1.97E-11,1,1.05E-11,1,7.50E-12,1,12.23753694,0.337449006,-1.063519908,331813.037,1.519165845,-331791.5628,0.732868827,0.890012195,0.507679301,1764138.511,0.639251793,1764138.511,2.995133667,-0.685949466,-0.039894794,-1644185.599,0.295401188,1644192.653,0.482772025,0.649464572,0.348085425,1735911.508,0.45501349,1735911.508
1440,A,4,umc19,3174.27,4.94E-14,1,1.48E-13,1,1.48E-13,1,12.16811393,0.001658925,-1.101822362,188.0772383,1.735378622,-182.5749795,0.743452421,0.882267101,0.488108128,204.1001188,0.626273383,204.1200132,2.973816549,-0.885983569,-0.070188501,-169.5910722,0.463292282,170.1879619,0.472295509,0.645043323,0.332276289,179.1924377,0.443236757,179.2037445
1441,A,4,IDP1671,3181.68,4.94E-14,1,0,1,4.94E-14,1,12.34420114,-0.36095243,-1.063462975,2.013642523,2.12729322,-6.679482006,0.732941917,0.863684154,0.543455197,1.610532369,0.65457921,3.901102203,2.741841559,-0.735542955,0.122458472,-5.150178553,0.286039093,5.270065536,0.562284619,0.756646892,0.391529519,3.196387691,0.511170077,4.500823709
1442,A,4,IDP1421,3182.89,-4.94E-14,1,9.87E-14,1,4.94E-14,1,12.17501113,-0.19176281,-1.027506571,2.040831746,2.091330549,-6.590525877,0.665148561,0.806949411,0.559909757,1.699694429,0.668302433,4.130898132,2.672712452,-0.666417143,0.206266341,-5.399235777,0.202230645,5.678679631,0.540951098,0.749280086,0.4024615,3.470766627,0.524610861,4.89274371
1443,A,4,bnlg1189,3188.07,9.87E-14,1,0,1,0,1,12.44726798,-0.594561129,-1.504061644,1.251977133,2.646732977,-155.8988888,0.624605332,0.769829154,0.576315967,3.103863525,0.688084193,718.0814978,2.57585848,-0.49675513,0.250333154,-1.129243434,0.140332262,-298.3059034,0.467790874,0.636851951,0.366717892,2.650270886,0.468468726,633.314028
1444,A,4,bnl5.24b,3190.27,1.48E-13,1,4.94E-14,1,9.87E-14,1,12.36028228,-0.507139683,-1.567411861,826.8984776,2.72964815,-933.9629007,0.555693973,0.715035714,0.587323099,389.7202415,0.704224668,584.2259477,2.54765066,-0.468158345,0.29474225,-1013.767918,0.107309935,857.3954884,0.416018333,0.591792174,0.353010966,621.7353723,0.456228363,707.2697977
1445,A,4,asg33,3197.57,-4.94E-14,1,4.94E-14,1,4.94E-14,1,12.65118288,-0.502841595,-0.868179799,-927.1937065,1.871673521,-92941.58937,0.653321376,0.849609488,0.456349818,344.9707467,0.603597565,30342.0419,2.59749761,-0.484100899,-0.059604786,101.7613541,0.420234457,-29229.27702,0.504952166,0.741393046,0.363318233,199.4075445,0.495970151,29717.11302
1446,A,4,gpm108a,3199.89,-4.94E-14,1,0,1,0,1,12.96736782,-0.834799359,-1.060922254,-900.7231287,1.963687777,-338.1371629,0.728704633,0.90884078,0.471769666,451.7936943,0.595428556,1109.645951,2.57414038,-0.465712914,-0.050451211,155.5624188,0.250849806,397.3709158,0.462421424,0.6586668,0.311623903,218.6366412,0.425158483,466.3555255
1447,A,4,umc1775,3203.27,3.17E-11,1,3.30E-11,1,2.59E-11,1,13.82183754,-1.486648282,-0.937814188,-11534120.44,1.567473222,11534119.65,1.333584122,1.43135198,0.472917751,9270674.017,0.604541478,9270674.018,2.210720225,0.021717425,-0.010621159,3522098.72,0.325382852,-3523586.23,0.706876278,0.827647331,0.305015953,4381748.975,0.405403943,4381748.998
1448,A,4,IDP1980,3206.13,-9.87E-14,1,-1.48E-13,1,-9.87E-14,1,12.41082733,-0.982515026,-1.326076635,1360.011566,2.525154416,-2991.905688,0.645067036,0.871462613,0.558329239,581.5985198,0.674421586,1085.495479,2.623058505,-0.685544852,0.250351236,-1431.415176,0.138235662,1250.493447,0.552559508,0.894183491,0.411963454,909.0034155,0.575634205,1261.851414
1449,A,4,umc1667,3209.47,-1.97E-13,1,-2.47E-13,1,-2.47E-13,1,12.01891925,-0.596018019,-0.431981302,-15954.71242,1.470172867,76950.31196,0.791633754,0.985294924,0.506228431,18525.69385,0.63052231,30599.68723,2.833862063,-0.896748686,-0.17458765,7321.291306,0.565464992,-2581.101691,0.542903394,0.835830106,0.368853274,9756.678231,0.516287178,24280.59159
1450,A,4,AY109534,3212.17,4.94E-14,1,4.94E-14,1,4.94E-14,1,11.47446811,0.569751807,-0.131137891,-649.2766887,0.88221081,371.12601,0.907783782,1.121163464,0.568759344,2205.232659,0.721915531,3136.338536,3.234360333,-0.931440424,-0.349850949,-3771.6016,0.59053829,3292.852477,0.562011395,0.858486579,0.413502357,3339.44907,0.574484709,3816.22258
1451,A,4,umc1808,3212.97,-2.47E-13,1,-1.97E-13,1,-1.48E-13,1,11.90551685,0.14128509,-0.370610881,-14360.11669,1.096376591,17646.80992,0.904265906,1.118577853,0.535257498,4527.421154,0.674846824,20658.35381,3.161903866,-0.85194454,-0.393412191,-2388.607854,0.624378465,-176945.5054,0.52328118,0.784898526,0.358942113,4363.312673,0.494630205,63659.6611
1452,A,4,mmp3,3215.97,0,1,-9.87E-14,1,-9.87E-14,1,11.63629005,1.549393417,-0.232102132,-599.1683654,0.594768042,-2701.907894,1.004701313,1.211599136,0.556261478,2870.075901,0.673993267,3030.55131,3.151290449,-0.710351016,-0.386814689,327.3957146,0.521149507,-959.2835481,0.678427891,0.969629401,0.417552918,2082.297479,0.562261087,2348.001087
1453,A,4,gpm874a,3216.75,1.04E-12,1,2.81E-12,1,1.88E-12,1,11.89271658,0.322981186,-0.232660383,-6145562.288,1.079915497,6141616.325,0.906222972,1.083018202,0.52280077,5564441.725,0.650483328,5564442.307,3.091026789,-0.878227105,-0.355310098,893695.9525,0.55167985,-892873.3708,0.560300311,0.79680892,0.362595827,3872050.855,0.498746101,3872051.104
1454,A,4,asg27a,3218.17,9.87E-14,1,-2.47E-13,1,-2.96E-13,1,12.17610277,0.037763998,-0.401564979,-3831.188335,0.966655349,33192.73528,0.754051871,0.959309819,0.479505648,2174.256863,0.621167495,31418.33114,2.787703584,-0.574761822,-0.189516282,821.1960397,0.463279934,-3000.072446,0.507974659,0.740616828,0.345111832,1062.611771,0.473525496,22752.40481
1455,A,4,umc1476,3222.17,0,1,0,1,4.94E-14,1,11.47429683,1.390123342,-0.23122088,80656.46654,0.627596943,-95412.92385,0.909545273,1.085861182,0.541938135,210017.605,0.653963282,210430.3928,3.235840434,-0.778939145,-0.458640622,-61229.37844,0.384469288,67214.29867,0.484837179,0.670356059,0.347811822,145346.2923,0.455564606,145413.7353
1456,A,4,bnlg1444,3222.57,0,1,0,1,0,1,5.577020446,7.877954669,0.024864589,1681945381,0.328271358,-1838671893,1.854764168,2.003192212,0.523987101,370133622.7,0.640217049,389735500.2,4.968477847,-2.706197042,-0.436182314,-555418350.7,0.372460001,611859799,1.684544096,1.749486924,0.33315394,458762359.6,0.435259615,460687353.8
1457,A,4,gol1,3223.37,1.97E-13,1,4.94E-14,1,9.87E-14,1,11.20055506,1.795960052,-0.093486486,40947.96166,0.243716308,-48338.39738,0.839327162,1.064733457,0.513759108,8884.469259,0.662533693,11049.63827,3.138082604,-0.587960849,-0.410237692,-13806.00083,0.510360806,3839.703648,0.518421189,0.750689667,0.378578484,13748.91956,0.505051161,17024.01566
1458,A,4,gpm433,3224.37,4.94E-14,1,-9.87E-14,1,-4.94E-14,1,11.54246922,2.130820477,-0.545502156,7320.649526,0.849017531,-34580.75491,0.832776482,1.035699693,0.515876841,2450.665911,0.634458019,8898.983738,3.187977869,-0.906458626,-0.475776117,-1471.525464,0.495555552,7000.168275,0.488202353,0.728467586,0.37935982,3205.061305,0.490753935,7117.592185
1459,A,4,bnl7.65,3224.87,0,1,0,1,0,1,11.56467417,1.296519256,-0.233017395,-1.894953626,0.288164598,10612.78044,0.835063668,1.023234173,0.535377846,2.495564924,0.674090933,4976.75995,3.185111857,-0.718453254,-0.382639362,-4.039650653,0.538418408,-3251.748308,0.54859825,0.781341625,0.423637649,4.281122691,0.555822675,5436.412059
1460,A,4,bnl10.05,3226.17,4.94E-14,1,0,1,4.94E-14,1,11.0362871,1.824893879,-0.077077845,5227.174811,0.132257129,1552.567209,0.760510103,0.963354467,0.487554852,2217.304421,0.63676848,3876.371318,3.16297605,-0.696317079,-0.382098286,-1864.629449,0.537865396,-215.6189547,0.539165987,0.77849373,0.419835255,2922.306227,0.555123739,4564.084871
1461,A,4,bnlg2244,3227.17,-2.47E-13,1,-2.47E-13,1,-2.47E-13,1,11.29638419,1.8143628,-0.111565234,2425.086695,0.204743159,-5545.288095,0.828784654,1.049371721,0.531238624,1943.426818,0.673420297,2500.271201,3.170153132,-0.655347623,-0.370664064,-2391.134424,0.488440232,396.4070453,0.495020772,0.727761307,0.381406924,2237.486827,0.503354891,3177.803274
1462,A,4,umc1899,3230.67,0,1,4.94E-14,1,4.94E-14,1,11.45559269,19.16431596,-0.012416501,-4528.268258,0.20758323,-163922044,0.758279902,8.123805243,0.529727351,2763.167416,0.657436138,74968389.49,3.09742576,-4.272955296,-0.323088519,-2714.315769,0.353660761,34302855.93,0.459704671,4.933704384,0.385793517,3126.479309,0.49765054,44481136.44
1463,A,4,gpm466a,3233.68,0,1,-9.87E-14,1,-9.87E-14,1,11.45522401,1.477465475,-0.0123994,-14289.78629,0.551633243,-2456.236648,0.758178873,0.976363483,0.529726655,8712.374581,0.650951896,11693.34357,3.09721031,-0.634984528,-0.323082774,-8546.913808,0.238599202,13902.38237,0.447278716,0.660787642,0.375414914,9599.501279,0.482236848,10589.38265
1464,A,4,umc158,3233.97,0,1,4.94E-14,1,9.87E-14,1,10.58759329,2.271761316,0.434117365,241215.8385,-0.379733331,138997.6378,0.788756489,0.985702027,0.484571959,157530.5591,0.63455161,239786.5453,3.216152629,-0.749223174,-0.344253175,-164753.1651,0.50092275,50331.30344,0.496240984,0.702504274,0.390214243,148365.0033,0.505682174,229544.1747
1465,A,4,gpm805a,3234.08,0,1,0,1,4.94E-14,1,10.93207521,1.611718017,0.4486813,-8110.760176,0.313899278,-41710.41274,0.722007366,0.924939492,0.497732382,26753.30658,0.609789088,45622.05282,3.141249245,-0.93496859,-0.281573143,-38104.49279,0.243683756,74886.57567,0.438235844,0.667097404,0.381137392,30250.34011,0.484867596,35755.18377
1466,A,4,bnlg2162,3235.77,-4.94E-14,1,1.97E-13,1,1.97E-13,1,11.46292832,1.791708224,-0.014661115,-642295.3678,0.198888969,603253.82,0.760618108,0.932217418,0.530197967,408873.1736,0.645084413,409019.0611,3.101650797,-0.881085511,-0.32426173,-424774.2392,0.610745744,421186.4264,0.523362257,0.777415252,0.438073353,508796.6436,0.561975319,508939.4954
1467,A,4,mmp70,3236.07,-9.87E-14,1,4.94E-14,1,4.94E-14,1,11.23361428,1.299905997,0.098328119,2902.706457,0.283231016,19136.4007,0.73183699,0.93932636,0.520374616,11760.03645,0.65206139,16345.93984,3.07525114,-0.706816099,-0.312115141,-6538.331842,0.503045182,6264.013733,0.469048022,0.713290756,0.399982467,12691.17451,0.52025619,16527.53164
1468,A,4,IDP1991,3238.96,0,1,-9.87E-14,1,0,1,11.25651725,1.604887503,-0.016464094,310.838596,0.330521799,-1090.825252,0.704052611,0.919435558,0.566348998,291.1370201,0.69262251,573.0117046,3.044443704,-0.577826831,-0.215570713,-634.0620098,0.349723347,552.4125163,0.476530696,0.715929764,0.442201142,477.6687425,0.558205786,654.6701654
